res_is_redirect,res_headers_type_num,res_constitute_url_num,res_constitute_domain_type,res_state_code
0,0,0,0,502
0,13,85,4,200
0,0,0,0,502
0,0,0,0,502
0,11,148,3,200
0,13,452,11,200
0,11,131,0,200
0,0,0,0,502
0,0,0,0,502
0,0,0,0,502
0,0,0,0,502
0,0,0,0,504
1,11,186,7,200
0,0,0,0,502
0,11,105,4,200
0,11,265,1,200
0,11,170,0,200
0,11,67,0,200
0,0,0,0,502
0,11,1987,12,200
0,11,344,5,200
0,11,372,15,200
0,11,94,3,200
0,13,730,6,200
0,11,165,1,200
0,13,276,9,200
0,11,89,0,200
0,13,6,3,200
0,11,664,2,200
0,11,81,0,200
0,11,95,5,200
0,13,1504,6,200
0,13,39,3,200
0,0,0,0,502
0,13,108,1,200
0,13,22,0,200
0,11,616,2,200
0,11,112,9,200
0,11,316,4,200
0,0,0,0,502
0,11,368,19,200
0,11,24,0,200
1,13,114,7,200
0,13,78,1,200
0,0,0,0,403
0,0,0,0,403
0,11,93,6,200
0,13,149,6,200
0,11,63,0,200
0,11,35,0,200
0,11,109,1,200
0,11,41,0,200
0,13,1329,3,200
1,11,16,1,200
0,11,154,5,200
0,0,0,0,403
0,0,0,0,502
0,11,31,2,200
1,13,31,2,200
0,0,0,0,502
0,11,82,3,200
0,0,0,0,502
0,0,0,0,502
0,11,55,1,200
0,11,53,0,200
1,13,258,1,200
0,11,114,3,200
0,11,67,1,200
0,13,37,2,200
0,13,171,7,200
0,0,0,0,502
0,11,1010,5,200
0,13,54,5,200
0,0,0,0,502
0,11,14,1,200
0,0,0,0,502
0,0,0,0,502
0,11,46,1,200
0,11,27,0,200
0,13,934,5,200
0,0,0,0,502
0,11,1257,10,200
0,13,306,7,200
0,13,36,1,200
0,0,0,0,502
0,11,692,5,200
0,0,0,0,502
0,11,1479,7,200
0,11,274,6,200
0,11,35,1,200
0,11,164,1,200
0,11,110,0,200
0,0,0,0,502
0,0,0,0,502
0,0,0,0,502
0,11,120,4,200
